l,cl
1039,7.342108767822715e-11
1040,7.253717646103316e-11
1041,7.304297762927112e-11
1042,7.27900489333668e-11
1043,7.220351133122712e-11
1044,7.372691400936837e-11
1045,7.2242690794935e-11
1046,7.192661811811774e-11
1047,7.238598476560516e-11
1048,7.31360346627214e-11
1049,7.298856057714389e-11
1050,7.134771318850842e-11
1051,7.288778768938494e-11
1052,7.196126330636305e-11
1053,7.160049026444179e-11
1054,7.302206411020751e-11
1055,7.24607945211186e-11
1056,7.217922160468582e-11
1057,7.154924271245569e-11
1058,7.253858197541119e-11
1059,7.149629567032916e-11
1060,7.067781625128332e-11
1061,7.298626662395454e-11
1062,7.191150035922031e-11
1063,7.172839531820048e-11
1064,7.118783264946849e-11
1065,7.122264333319968e-11
1066,7.019249271633299e-11
1067,7.079367255114709e-11
1068,6.994376177852048e-11
1069,7.05276138226956e-11
1070,6.940470111159511e-11
1071,7.014650292630514e-11
1072,7.159090931483922e-11
1073,6.937975280985967e-11
1074,6.853234023369553e-11
1075,7.012878426453822e-11
1076,6.955147882938747e-11
1077,6.903836096701371e-11
1078,6.9222277430375e-11
1079,6.92699478781111e-11
1080,6.979459121103358e-11
1081,6.966132422985888e-11
1082,6.983045012854226e-11
1083,6.970473192430086e-11
1084,6.927446956122369e-11
1085,6.946804650551957e-11
1086,6.896496525529115e-11
1087,6.932867884144959e-11
1088,6.740096657065926e-11
1089,6.819692473654675e-11
1090,6.930970679925758e-11
1091,6.907454560920838e-11
1092,6.856235371718893e-11
1093,6.920800555654453e-11
1094,6.76160478635218e-11
1095,6.801624808873534e-11
1096,6.838527764711052e-11
1097,6.75084974545937e-11
1098,6.870039852455035e-11
1099,6.780742420929175e-11
1100,6.784882301136809e-11
1101,6.782102493431821e-11
1102,6.587798765115079e-11
1103,6.797424256319369e-11
1104,6.730287586369469e-11
1105,6.771232113808251e-11
1106,6.637968928576398e-11
1107,6.732720034879296e-11
1108,6.713754110705428e-11
1109,6.560875503370086e-11
1110,6.634079994337256e-11
1111,6.630098734339583e-11
1112,6.655830406809876e-11
1113,6.54462766655844e-11
1114,6.779053250492026e-11
1115,6.665022666004479e-11
1116,6.613179818636019e-11
1117,6.551792127180282e-11
1118,6.572498422477965e-11
1119,6.607643685776858e-11
1120,6.547480446465018e-11
1121,6.489032377042557e-11
1122,6.560945817827653e-11
1123,6.608116396231843e-11
1124,6.624275817706169e-11
1125,6.551565621508106e-11
1126,6.502700567877639e-11
1127,6.536107518043675e-11
1128,6.485363242138914e-11
1129,6.498133952268873e-11
1130,6.500329890390191e-11
1131,6.502588756385704e-11
1132,6.400315615038704e-11
1133,6.569729652209265e-11
1134,6.418190939467839e-11
1135,6.403708245985559e-11
1136,6.498471576700699e-11
1137,6.474009000067613e-11
1138,6.361574686185672e-11
1139,6.360690678269599e-11
1140,6.435271464324403e-11
1141,6.372882553807094e-11
1142,6.382407958138063e-11
1143,6.397052379645957e-11
1144,6.362509535046298e-11
1145,6.376252354072949e-11
1146,6.374517328752289e-11
1147,6.389979941087244e-11
1148,6.271521454073583e-11
1149,6.379423885599835e-11
1150,6.249573168184406e-11
1151,6.336630529041478e-11
1152,6.266486542379047e-11
1153,6.374219836353184e-11
1154,6.211533764195156e-11
1155,6.389145661417964e-11
1156,6.263713476849717e-11
1157,6.266463404777584e-11
1158,6.262302315802959e-11
1159,6.287751005383575e-11
1160,6.295300194498888e-11
1161,6.240920839533901e-11
1162,6.176828885741866e-11
1163,6.124365349053631e-11
1164,6.240748269415267e-11
1165,6.245608049730777e-11
1166,6.16169883498133e-11
1167,6.108299062006847e-11
1168,6.160357691189497e-11
1169,6.093284448785932e-11
1170,6.052244792349324e-11
1171,6.173391098474266e-11
1172,6.25226173720093e-11
1173,6.136026922263451e-11
1174,6.158580824422718e-11
1175,6.141167535178539e-11
1176,6.24113356427274e-11
1177,6.161744837299755e-11
1178,6.253225616268125e-11
1179,6.094959095353828e-11
1180,6.134861625105763e-11
1181,6.140176167486543e-11
1182,6.015048666764139e-11
1183,6.160909177361553e-11
1184,6.007283205368592e-11
1185,6.019861043331278e-11
1186,6.1245500791395e-11
1187,6.069421015525697e-11
1188,6.082172841619419e-11
1189,6.066756916645557e-11
1190,6.13526155196532e-11
1191,6.078560928355116e-11
1192,5.957392396483837e-11
1193,6.003688267670739e-11
1194,5.984725233566178e-11
1195,6.027378667213987e-11
1196,5.90032321868356e-11
1197,5.977248985303669e-11
1198,5.917346784916178e-11
1199,5.962874781988339e-11
1200,5.993615341777383e-11
1201,5.898915177911897e-11
1202,5.968602334931796e-11
1203,5.905132786864242e-11
1204,5.871541578572391e-11
1205,5.935541030256745e-11
1206,5.989049183588634e-11
1207,5.87815801423827e-11
1208,6.019637781662689e-11
1209,5.89355969013985e-11
1210,5.867458885290545e-11
1211,5.806356702455482e-11
1212,5.746805891935659e-11
1213,5.863115368714793e-11
1214,5.883799918717064e-11
1215,5.917686142804343e-11
1216,5.905242043915653e-11
1217,5.828969809876948e-11
1218,5.909427951921121e-11
1219,5.7777548557963476e-11
1220,5.861293682545372e-11
1221,5.830787730654728e-11
1222,5.836771166358064e-11
1223,5.8018601055915727e-11
1224,5.8120174370204915e-11
1225,5.817875928343239e-11
1226,5.84666842308249e-11
1227,5.73864915544879e-11
1228,5.800859443029848e-11
1229,5.7083176219159936e-11
1230,5.708486817040741e-11
1231,5.679074519664609e-11
1232,5.819137924478708e-11
1233,5.7477129667147946e-11
1234,5.783752745883478e-11
1235,5.6547108908964876e-11
1236,5.728766230305506e-11
1237,5.671303385627621e-11
1238,5.7239456379076024e-11
1239,5.70511148348677e-11
1240,5.690310867803138e-11
1241,5.580484734779851e-11
1242,5.6753081498522335e-11
1243,5.632956715208182e-11
1244,5.804359117918857e-11
1245,5.6824190112973077e-11
1246,5.6554240307482924e-11
1247,5.765341549219594e-11
1248,5.720362680220668e-11
1249,5.6319568242364865e-11
1250,5.517047999145573e-11
1251,5.641840023348911e-11
1252,5.602139077980297e-11
1253,5.480497656301e-11
1254,5.659765148563596e-11
1255,5.6306597593088574e-11
1256,5.6349871565272814e-11
1257,5.559387860059695e-11
1258,5.616615445873542e-11
1259,5.489486509304257e-11
1260,5.647938322489137e-11
1261,5.448893732882007e-11
1262,5.570448618569571e-11
1263,5.577949604117053e-11
1264,5.4794339244324295e-11
1265,5.528411450995802e-11
1266,5.533900492902102e-11
1267,5.47223714276805e-11
1268,5.4840159421515016e-11
1269,5.5249322280061687e-11
1270,5.409474482473471e-11
1271,5.577787973763813e-11
1272,5.50727804671291e-11
1273,5.43022304869184e-11
1274,5.505141716710129e-11
1275,5.449108811891413e-11
1276,5.457594622368071e-11
1277,5.451858694986476e-11
1278,5.38085116818545e-11
1279,5.509454863361287e-11
1280,5.456089214899187e-11
1281,5.451944304527453e-11
1282,5.3776745310851097e-11
1283,5.4986816978931173e-11
1284,5.38590098554667e-11
1285,5.46224037146874e-11
1286,5.307803526533832e-11
1287,5.438279225078265e-11
1288,5.3842474723292704e-11
1289,5.3806741975778665e-11
1290,5.3501546837969565e-11
1291,5.3027936674173494e-11
1292,5.313150085262358e-11
1293,5.319123159896758e-11
1294,5.455635010753911e-11
1295,5.3038490867352936e-11
1296,5.36287953967523e-11
1297,5.3713470310298855e-11
1298,5.3054397342629634e-11
1299,5.2547280452030574e-11
1300,5.292483587984066e-11
1301,5.30674349301736e-11
1302,5.254787964925306e-11
1303,5.2349932834432936e-11
1304,5.190668249780756e-11
1305,5.347804444842181e-11
1306,5.2379798309932146e-11
1307,5.33111992063415e-11
1308,5.2681094829269054e-11
1309,5.1759885140536844e-11
1310,5.350452631134038e-11
1311,5.2673548813027226e-11
1312,5.2292188299089404e-11
1313,5.231657353492099e-11
1314,5.3048933560227584e-11
1315,5.177692604275594e-11
1316,5.2422567757238104e-11
1317,5.2087976670519764e-11
1318,5.248031478954882e-11
1319,5.213978785185873e-11
1320,5.216418943390007e-11
1321,5.21554406171193e-11
1322,5.190322201422733e-11
1323,5.135131766812164e-11
1324,5.1047948333819346e-11
1325,5.128539386404944e-11
1326,5.14855511595946e-11
1327,5.206535093783286e-11
1328,5.1419670044092706e-11
1329,5.069283032347391e-11
1330,5.1157351266345886e-11
1331,5.090822333267977e-11
1332,5.0896783345669425e-11
1333,5.090289332299676e-11
1334,5.105105807561524e-11
1335,5.080592654106926e-11
1336,5.1240184062188096e-11
1337,5.091956634154909e-11
1338,4.9816579527980465e-11
1339,5.014647679257906e-11
1340,5.043440484923192e-11
1341,4.972244563803421e-11
1342,5.058884360663645e-11
1343,5.050768247014567e-11
1344,4.977198486862376e-11
1345,5.0404873807074764e-11
1346,5.083828884202726e-11
1347,5.1010599450756737e-11
1348,4.9254652293148946e-11
1349,4.99532924307251e-11
1350,4.9508598023271044e-11
1351,4.999149402344184e-11
1352,5.012806259767549e-11
1353,5.079414659270988e-11
1354,5.005841647026989e-11
1355,4.9455843124906296e-11
1356,5.0185926276611514e-11
1357,4.97563350245644e-11
1358,4.9913159213699416e-11
1359,4.937946180470491e-11
1360,4.901930619702991e-11
1361,4.902088026149049e-11
1362,4.875544022269196e-11
1363,4.9524024980287786e-11
1364,5.019580629426668e-11
1365,4.8437442061283614e-11
1366,4.9481375509898744e-11
1367,4.888860160840054e-11
1368,4.848292463058443e-11
1369,4.9124317194709636e-11
1370,4.922425067172244e-11
1371,4.860464367465522e-11
1372,4.810661145894484e-11
1373,4.9200488621674206e-11
1374,4.9286984857970856e-11
1375,4.803490045928136e-11
1376,4.819280133193726e-11
1377,4.761177375622907e-11
1378,4.859538836656816e-11
1379,4.9023956728997406e-11
1380,4.861896092584387e-11
1381,4.938773982092161e-11
1382,4.7942678752404926e-11
1383,4.7448914269872536e-11
1384,4.885498080371222e-11
1385,4.7093515921080904e-11
1386,4.814037322113024e-11
1387,4.755723798679508e-11
1388,4.859398933041816e-11
1389,4.7937867516696245e-11
1390,4.734588167221914e-11
1391,4.758139482003879e-11
1392,4.7342267486906133e-11
1393,4.8138742432805026e-11
1394,4.718519265370744e-11
1395,4.765527677351318e-11
1396,4.725854794703677e-11
1397,4.746481455846817e-11
1398,4.74348062290178e-11
1399,4.74514777974479e-11
1400,4.79622096916227e-11
1401,4.76694493190402e-11
1402,4.676361022810875e-11
1403,4.6175339861809333e-11
1404,4.743438032820621e-11
1405,4.731577313037175e-11
1406,4.695926737259997e-11
1407,4.727428919549618e-11
1408,4.688289450779235e-11
1409,4.770033019897537e-11
1410,4.691732216360881e-11
1411,4.685963202315298e-11
1412,4.683378232242994e-11
1413,4.674206189640467e-11
1414,4.7193431404935254e-11
1415,4.6353880467669556e-11
1416,4.644787239333269e-11
1417,4.6267732766621074e-11
1418,4.655534772026876e-11
1419,4.579608948604552e-11
1420,4.7261528887341766e-11
1421,4.752846222950372e-11
1422,4.601577719192216e-11
1423,4.614010352763383e-11
1424,4.673496437424454e-11
1425,4.62388208370007e-11
1426,4.6062968582106986e-11
1427,4.603242819032042e-11
1428,4.6418946512135446e-11
1429,4.5848715237817635e-11
1430,4.525282699091369e-11
1431,4.568684142110303e-11
1432,4.6610256495498564e-11
1433,4.517399175298152e-11
1434,4.6326546381826506e-11
1435,4.5792604127773415e-11
1436,4.5325174635413954e-11
1437,4.5318478737240203e-11
1438,4.595208086330931e-11
1439,4.541689703883902e-11
1440,4.5125735991661636e-11
1441,4.5525080295290864e-11
1442,4.494553082350601e-11
1443,4.5951872205152865e-11
1444,4.4536287493364837e-11
1445,4.556186707267144e-11
1446,4.484991791177472e-11
1447,4.5120387797279784e-11
1448,4.543804840569187e-11
1449,4.404445472899872e-11
1450,4.4074609451137334e-11
1451,4.5324985630961875e-11
1452,4.45212784378636e-11
1453,4.5183429135163427e-11
1454,4.5055330330418417e-11
1455,4.420697671441065e-11
1456,4.445200782857796e-11
1457,4.416182437602657e-11
1458,4.4491585166504423e-11
1459,4.470332747943746e-11
1460,4.4550194733894905e-11
1461,4.435544562126338e-11
1462,4.36964397175426e-11
1463,4.3602207428243796e-11
1464,4.474665849894971e-11
1465,4.4902087701655144e-11
1466,4.41972124988407e-11
1467,4.3904866512221445e-11
1468,4.362599957267249e-11
1469,4.361482940799124e-11
1470,4.403290150392051e-11
1471,4.435580624238578e-11
1472,4.3599229482928654e-11
1473,4.3561796416347944e-11
1474,4.432905161713907e-11
1475,4.3622208428397675e-11
1476,4.246554829228373e-11
1477,4.333331515302616e-11
1478,4.3291264347900933e-11
1479,4.302187382637375e-11
1480,4.328785123557818e-11
1481,4.4168511975310444e-11
1482,4.344636937399315e-11
1483,4.3410944102476424e-11
1484,4.331618153869381e-11
1485,4.34242256311446e-11
1486,4.3186778462198324e-11
1487,4.334035119968978e-11
1488,4.316127798824021e-11
1489,4.3110415432580325e-11
1490,4.275681815454422e-11
1491,4.2889161783392825e-11
1492,4.284905453712652e-11
1493,4.3282980452808696e-11
1494,4.332801428245889e-11
1495,4.2612596089739895e-11
1496,4.2729018189820204e-11
1497,4.234246191280067e-11
1498,4.3008562707888314e-11
1499,4.2267436963722347e-11
1500,4.25919306672344e-11
1501,4.253360975309961e-11
1502,4.2684915071192135e-11
1503,4.2299501059870565e-11
1504,4.218480039944787e-11
1505,4.2316671741270894e-11
1506,4.248032631445976e-11
1507,4.235151134671052e-11
1508,4.1752370039907286e-11
1509,4.2330149858911344e-11
1510,4.1941867431884916e-11
1511,4.181530095398334e-11
1512,4.2216171464629906e-11
1513,4.202763207477443e-11
1514,4.222054755836586e-11
1515,4.2055637337230844e-11
1516,4.1719769500250686e-11
1517,4.1426253502401485e-11
1518,4.174668232741473e-11
1519,4.259594606397089e-11
1520,4.205536031630878e-11
1521,4.1290034482615886e-11
1522,4.14526836744579e-11
1523,4.1655187933334034e-11
1524,4.147049769497556e-11
1525,4.2207801454823017e-11
1526,4.176417050302409e-11
1527,4.1629199445682263e-11
1528,4.123458481381779e-11
1529,4.12253010097703e-11
1530,4.0905218757796e-11
1531,4.027918846597427e-11
1532,4.126304097080156e-11
1533,4.057752574738984e-11
1534,4.161221433863804e-11
1535,4.055379915864073e-11
1536,4.069009091096551e-11
1537,4.15122899315549e-11
1538,4.0960751510265335e-11
1539,4.081239275628607e-11
1540,4.156557973668196e-11
1541,4.0072776041929853e-11
1542,4.083451923698897e-11
1543,4.058414807426719e-11
1544,4.132130445020459e-11
1545,4.02838083995403e-11
1546,4.0904029204478674e-11
1547,4.0279722168596944e-11
1548,4.0733540424097974e-11
1549,4.03163367199903e-11
1550,4.0213344296721816e-11
1551,4.055756924670768e-11
1552,4.07281179453574e-11
1553,3.982536968896516e-11
1554,3.949122021200208e-11
1555,4.0397810809000546e-11
1556,4.027485698523077e-11
1557,4.0399395413556576e-11
1558,4.0394000276423906e-11
1559,4.060126868576178e-11
1560,3.9910810258742693e-11
1561,4.000481219308798e-11
1562,3.9947415174986506e-11
1563,3.9936100464883677e-11
1564,3.9452101226690057e-11
1565,3.9827344493366304e-11
1566,3.941836947730425e-11
1567,3.979912669431482e-11
1568,3.946748577503247e-11
1569,3.974893467825944e-11
1570,3.956657080905374e-11
1571,3.9163142302679915e-11
1572,3.9446819020596276e-11
1573,3.9352331389911195e-11
1574,3.9064694694169454e-11
1575,3.9462681920989087e-11
1576,3.924761477998485e-11
1577,3.9411989547577145e-11
1578,3.958822605104186e-11
1579,3.8976961462695774e-11
1580,3.82957006230969e-11
1581,3.901688827304055e-11
1582,3.9060638058317944e-11
1583,3.9235500618749825e-11
1584,3.855341124614209e-11
1585,3.9125923498137545e-11
1586,3.8460671276816504e-11
1587,3.973413646666252e-11
1588,3.872988306400529e-11
1589,3.9939201161426465e-11
1590,3.9225495058879653e-11
1591,3.916942553389192e-11
1592,3.8262425784225844e-11
1593,3.8805940374418304e-11
1594,3.8308435438253804e-11
1595,3.8580622905122844e-11
1596,3.843179248435941e-11
1597,3.846700527202168e-11
1598,3.776266134077241e-11
1599,3.8340160394780635e-11
1600,3.82279776632271e-11
1601,3.845710787488967e-11
1602,3.783069247041585e-11
1603,3.868240786081432e-11
1604,3.8093486575857613e-11
1605,3.846973036351788e-11
1606,3.7646441430508135e-11
1607,3.7822842898584295e-11
1608,3.8112032452338886e-11
1609,3.842839633330089e-11
1610,3.7385078135937817e-11
1611,3.8030250567262213e-11
1612,3.779830221858179e-11
1613,3.8692321368219514e-11
1614,3.769354121464846e-11
1615,3.7338693656515576e-11
1616,3.7511777285643844e-11
1617,3.726484279097923e-11
1618,3.755929048530962e-11
1619,3.782519019914473e-11
1620,3.782690985072405e-11
1621,3.746630802390991e-11
1622,3.723481098642807e-11
1623,3.7782198763647655e-11
1624,3.7266055083344284e-11
1625,3.7475128526490335e-11
1626,3.7772755488813235e-11
1627,3.744306150396534e-11
1628,3.724397812580474e-11
1629,3.645726483581447e-11
1630,3.747026856243914e-11
1631,3.6643591614506345e-11
1632,3.707735054791989e-11
1633,3.726472440158982e-11
1634,3.766986365177462e-11
1635,3.74872234752481e-11
1636,3.6683418359492563e-11
1637,3.719405132822339e-11
1638,3.694505702697598e-11
1639,3.70591827731912e-11
1640,3.706139522392438e-11
1641,3.722219802782443e-11
1642,3.702266539537745e-11
1643,3.6114584143521615e-11
1644,3.715295513778546e-11
1645,3.644735108800408e-11
1646,3.6584688311754734e-11
1647,3.692706980347276e-11
1648,3.6484522726762934e-11
1649,3.685887328171219e-11
1650,3.761790245565413e-11
1651,3.5981367630831783e-11
1652,3.622548682091005e-11
1653,3.6168168799241823e-11
1654,3.694742046279023e-11
1655,3.710361328883702e-11
1656,3.675834204185541e-11
1657,3.621557052582442e-11
1658,3.6362222090346335e-11
1659,3.573870024928557e-11
1660,3.5557298993072165e-11
1661,3.612544675981565e-11
1662,3.647625325361427e-11
1663,3.6234092250732006e-11
1664,3.560013073150493e-11
1665,3.535440744448775e-11
1666,3.5480612205552005e-11
1667,3.562515442654719e-11
1668,3.550164757673722e-11
1669,3.602345543741725e-11
1670,3.558262963274085e-11
1671,3.65147419412867e-11
1672,3.5350141473905056e-11
1673,3.597294340409239e-11
1674,3.58053172941318e-11
1675,3.616508938053152e-11
1676,3.5808216006249305e-11
1677,3.5566650477795256e-11
1678,3.515134629496838e-11
1679,3.555994626936394e-11
1680,3.513943428914797e-11
1681,3.488663509681073e-11
1682,3.5808485072432246e-11
1683,3.507726994035116e-11
1684,3.527255597949557e-11
1685,3.549328384353111e-11
1686,3.518229391531973e-11
1687,3.491525281473368e-11
1688,3.5343432573752656e-11
1689,3.501199649961174e-11
1690,3.536305346567335e-11
1691,3.5166859143572475e-11
1692,3.4670312845309976e-11
1693,3.49120138033547e-11
1694,3.4723046247969404e-11
1695,3.537336388527173e-11
1696,3.510465486127325e-11
1697,3.4816103974318784e-11
1698,3.576686482608989e-11
1699,3.509805881124855e-11
1700,3.4444001377456894e-11
1701,3.501458844929163e-11
1702,3.505166232163788e-11
1703,3.4735111733053594e-11
1704,3.451646998353992e-11
1705,3.447565516437597e-11
1706,3.450056496586814e-11
1707,3.49173325417466e-11
1708,3.398238032354611e-11
1709,3.456074693060085e-11
1710,3.477793029209497e-11
1711,3.445980785361114e-11
1712,3.432148281732516e-11
1713,3.37756897847599e-11
1714,3.440522216602167e-11
1715,3.405287175472589e-11
1716,3.433119334880786e-11
1717,3.414416287060017e-11
1718,3.3610243255682567e-11
1719,3.4427633320570293e-11
1720,3.39570406980328e-11
1721,3.44946935213764e-11
1722,3.3589252136991415e-11
1723,3.4446049962744886e-11
1724,3.4228903900267165e-11
1725,3.4181928967693874e-11
1726,3.3767530165599483e-11
1727,3.405102735946608e-11
1728,3.3736613414862795e-11
1729,3.424405862517197e-11
1730,3.4146593683230284e-11
1731,3.4272990915236796e-11
1732,3.393868961883086e-11
1733,3.350952212091698e-11
1734,3.428082076953944e-11
1735,3.410553101043213e-11
1736,3.39842141815286e-11
1737,3.332281585944865e-11
1738,3.371450073587698e-11
1739,3.345560863412095e-11
1740,3.327409636590477e-11
1741,3.361634047738741e-11
1742,3.3499080588692887e-11
1743,3.3873434179439037e-11
1744,3.378357100704648e-11
1745,3.349127256230052e-11
1746,3.334971928035428e-11
1747,3.366341434227208e-11
1748,3.33878491196488e-11
1749,3.3147403185431944e-11
1750,3.324992763332009e-11
1751,3.320233632233725e-11
1752,3.338028764938507e-11
1753,3.3139548517981565e-11
1754,3.290107902464845e-11
1755,3.2825990049999646e-11
1756,3.2500906344644185e-11
1757,3.282064508701889e-11
1758,3.292049724179713e-11
1759,3.2848148652170616e-11
1760,3.337234858094466e-11
1761,3.254415014090171e-11
1762,3.293400195810891e-11
1763,3.2840763953680246e-11
1764,3.244057797060517e-11
1765,3.32079588031172e-11
1766,3.285637874247179e-11
1767,3.2251682070802744e-11
1768,3.265093854463964e-11
1769,3.240835224276871e-11
1770,3.260722239190478e-11
1771,3.3018881165562565e-11
1772,3.290989307109056e-11
1773,3.221964299320987e-11
1774,3.2791561780969664e-11
1775,3.254353427525548e-11
1776,3.267025475521577e-11
1777,3.1882158050727086e-11
1778,3.1641736663951454e-11
1779,3.21987585329968e-11
1780,3.249881767432502e-11
1781,3.2432625717188346e-11
1782,3.1934055529510345e-11
1783,3.241083832249824e-11
1784,3.207216153131079e-11
1785,3.191900574680038e-11
1786,3.203581119193459e-11
1787,3.228911418188533e-11
1788,3.228025839467096e-11
1789,3.18701078220967e-11
1790,3.2038225522964195e-11
1791,3.166426764353498e-11
1792,3.208300324542424e-11
1793,3.1558290641595456e-11
1794,3.11775356160266e-11
1795,3.216987964302626e-11
1796,3.1890147854095674e-11
1797,3.1957263649209746e-11
1798,3.224979269306764e-11
1799,3.2121193581152223e-11
1800,3.1821483305064924e-11
1801,3.1844640506459366e-11
1802,3.206231024597912e-11
1803,3.168764962533548e-11
1804,3.159881722916452e-11
1805,3.1386804664969e-11
1806,3.165397337008986e-11
1807,3.089476126569211e-11
1808,3.108086830226914e-11
1809,3.1305032978564185e-11
1810,3.1287800245035266e-11
1811,3.152860988045205e-11
1812,3.149245643290478e-11
1813,3.137488625422416e-11
1814,3.145973084365231e-11
1815,3.128516168635971e-11
1816,3.0815233135607186e-11
1817,3.0869426003937086e-11
1818,3.098129384988393e-11
1819,3.106534105229323e-11
1820,3.1590021588195335e-11
1821,3.1383991680532246e-11
1822,3.096494298654651e-11
1823,3.136497564655305e-11
1824,3.113118336073369e-11
1825,3.088715228774947e-11
1826,3.091598112664757e-11
1827,3.0930261486986416e-11
1828,3.136508565027884e-11
1829,3.1125665980614724e-11
1830,3.066462389575518e-11
1831,3.1111596150230856e-11
1832,3.083058343643158e-11
1833,3.0942560635492766e-11
1834,3.033686519223197e-11
1835,3.06488466077649e-11
1836,3.0975509389658586e-11
1837,3.061237670950035e-11
1838,3.052191936501703e-11
1839,3.0319481458971764e-11
1840,3.065266069689889e-11
1841,3.0116073329024475e-11
1842,3.00503976246062e-11
1843,3.050949574086745e-11
1844,2.948034179655643e-11
1845,3.03306716745419e-11
1846,3.017652198762073e-11
1847,3.0100992789148433e-11
1848,3.030308246087309e-11
1849,3.0248433916681974e-11
1850,3.0384462610213206e-11
1851,3.068388821263948e-11
1852,3.033466188451605e-11
1853,3.080611394507602e-11
1854,3.0564965094400216e-11
1855,2.961455127671527e-11
1856,2.982912312387777e-11
1857,2.957484792211857e-11
1858,2.9846853345992775e-11
1859,3.023351681045267e-11
1860,3.038937768939108e-11
1861,3.070125021716245e-11
1862,2.992853895755109e-11
1863,2.994217317623717e-11
1864,3.0216670842098605e-11
1865,2.971376098565172e-11
1866,2.968061144628939e-11
1867,3.0534253801298606e-11
1868,2.975223463549919e-11
1869,2.963599574766483e-11
1870,2.9691376320519746e-11
1871,2.966168270771843e-11
1872,2.978294432611056e-11
1873,3.0325342025782773e-11
1874,2.9058708534348602e-11
1875,2.979620262092992e-11
1876,2.985430503186322e-11
1877,2.931705414217594e-11
1878,2.933428170016458e-11
1879,2.92928872968564e-11
1880,2.9947175129249725e-11
1881,2.982470751005296e-11
1882,2.940795406430012e-11
1883,2.926055861253528e-11
1884,2.903951323902592e-11
1885,2.967342365424868e-11
1886,2.887105023691207e-11
1887,2.9006555457869802e-11
1888,2.956316049290541e-11
1889,2.992246456768024e-11
1890,2.900435435983356e-11
1891,2.9508365058745614e-11
1892,2.9481699942626905e-11
1893,2.8862879864369847e-11
1894,2.957482370085208e-11
1895,2.9142058069458764e-11
1896,2.8802600962016518e-11
1897,2.9166709034870957e-11
1898,2.894229798162107e-11
1899,2.9239745648832345e-11
1900,2.8568670618930125e-11
1901,2.9002453431214353e-11
1902,2.8998783214400674e-11
1903,2.856492678760739e-11
1904,2.8787763038340034e-11
1905,2.874997568111709e-11
1906,2.8296422212679478e-11
1907,2.8839550298228098e-11
1908,2.892570092177304e-11
1909,2.8863009872745943e-11
1910,2.884465292150376e-11
1911,2.8913628564415195e-11
1912,2.8781739480805053e-11
1913,2.8634518425090123e-11
1914,2.8646871987559617e-11
1915,2.9037494293134765e-11
1916,2.828413315059182e-11
1917,2.8730477882905358e-11
1918,2.8753640289733466e-11
1919,2.8638132917209223e-11
1920,2.863867587409538e-11
1921,2.8645037347007537e-11
1922,2.8710865007988208e-11
1923,2.8831063439136007e-11
1924,2.8019556202359364e-11
1925,2.8565569985216515e-11
1926,2.7786245845739368e-11
1927,2.81157092585983e-11
1928,2.8016513321181922e-11
1929,2.8331223564508313e-11
1930,2.8287551241753523e-11
1931,2.824644247634908e-11
1932,2.8645511578970965e-11
1933,2.8320883349703908e-11
1934,2.7818341652807898e-11
1935,2.8527515460721178e-11
1936,2.8018422859381656e-11
1937,2.77701768981403e-11
1938,2.8181013269620593e-11
1939,2.8341095293076435e-11
1940,2.813818941607862e-11
1941,2.766751992991068e-11
1942,2.8296490268065208e-11
1943,2.763782736455244e-11
1944,2.790838022919109e-11
1945,2.7848833840459528e-11
1946,2.7845904978846062e-11
1947,2.7833470393927757e-11
1948,2.8014569830407492e-11
1949,2.794206696402676e-11
1950,2.765511519706272e-11
1951,2.768319011615633e-11
1952,2.7417562950363085e-11
1953,2.7628779580172955e-11
1954,2.7525720215005146e-11
1955,2.8016452346433442e-11
1956,2.781803048802748e-11
1957,2.7255911263784184e-11
1958,2.7815330387365976e-11
1959,2.7300041120506395e-11
1960,2.7246485921217206e-11
1961,2.745706398117035e-11
1962,2.7598189716088584e-11
1963,2.7224706955347146e-11
1964,2.7505469914473053e-11
1965,2.7736359712455345e-11
1966,2.759160102180337e-11
1967,2.720301916440492e-11
1968,2.785699668174711e-11
1969,2.6748077663075536e-11
1970,2.7533162185459513e-11
1971,2.6741992817177775e-11
1972,2.7072261598538346e-11
1973,2.697712622915652e-11
1974,2.74374508518891e-11
1975,2.6986369771225825e-11
1976,2.7243941293936257e-11
1977,2.6926106715177907e-11
1978,2.7352633082723563e-11
1979,2.702515827323536e-11
1980,2.694884462805283e-11
1981,2.681221031678214e-11
1982,2.6715795194644053e-11
1983,2.6487703264100002e-11
1984,2.7101992334951763e-11
1985,2.665549126580755e-11
1986,2.6912511642904908e-11
1987,2.701020056682862e-11
1988,2.6887363207576735e-11
1989,2.6996134737723435e-11
1990,2.715807459685556e-11
1991,2.663705638796727e-11
1992,2.6900072762910778e-11
1993,2.6264932378013286e-11
1994,2.7022330902109222e-11
1995,2.6426134670995588e-11
1996,2.683085441717584e-11
1997,2.6804538339183432e-11
1998,2.6510576896174837e-11
1999,2.5951250553774527e-11
